sequencing_technology,center,trio,sample_id,variant_caller,date,url,ref_genome
CompleteGenomics,CompleteGenomics,ChineseTrio,,CGAtools,08082014,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/CompleteGenomics_HanTrio_ExtractedFromCoriellCells_SmallVariants_CGAtools_08082014/HanTrio_ExtractedFromCoriellCells_SmallVariants.vcf,
IonTorrent,,ChineseTrio,HG005,TVC,20141120,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/IonTorrent_TVC_03162015/AmpliseqExome.20141120.NA24631.vcf,
,Leicester,ChineseTrio,HG005,GangSTR,05182022,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/Leicester_HipSTR_GangSTR_05182022/GangSTR/HG005_100x.vcf.gz,
,Leicester,ChineseTrio,HG005,GangSTR,05182022,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/Leicester_HipSTR_GangSTR_05182022/GangSTR/HG005_30x.vcf.gz,
,Leicester,ChineseTrio,HG006,GangSTR,05182022,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/Leicester_HipSTR_GangSTR_05182022/GangSTR/HG006_100x.vcf.gz,
,Leicester,ChineseTrio,HG006,GangSTR,05182022,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/Leicester_HipSTR_GangSTR_05182022/GangSTR/HG006_30x.vcf.gz,
,Leicester,ChineseTrio,HG007,GangSTR,05182022,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/Leicester_HipSTR_GangSTR_05182022/GangSTR/HG007_100x.vcf.gz,
,Leicester,ChineseTrio,HG007,GangSTR,05182022,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/Leicester_HipSTR_GangSTR_05182022/GangSTR/HG007_30x.vcf.gz,
,Leicester,NA12878,HG001,HipSTR,05182022,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/Leicester_HipSTR_GangSTR_05182022/HipSTR/NA12878_Chinese_trio_100x.vcf.gz,
,Leicester,NA12878,HG001,HipSTR,05182022,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/Leicester_HipSTR_GangSTR_05182022/HipSTR/NA12878_Chinese_trio_30x.vcf.gz,
IonTorrent,OsloUniversityHospital,ChineseTrio,HG005,TVC,11242015,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/OsloUniversityHospital_Exome_GATK_jointVC_11242015/HG005.cohort.g.vcf,
IonTorrent,OsloUniversityHospital,ChineseTrio,HG005,TVC,11242015,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/OsloUniversityHospital_Exome_GATK_jointVC_11242015/HG005.singleSampleVC.filter.vcf,
PACBIO,PacBio,ChineseTrio,HG005,deepvariant,12072020,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/PacBio_CCS_15kb_20kb_chemistry2_12072020/HG005/HG005.GRCh38.deepvariant.vcf.gz,GRCh38
PACBIO,PacBio,ChineseTrio,HG005,GATK,12072020,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/PacBio_CCS_15kb_20kb_chemistry2_12072020/HG005/HG005.GRCh38.gatk_hc.vcf.gz,GRCh38
PACBIO,PacBio,ChineseTrio,HG005,pbsv,12072020,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/PacBio_CCS_15kb_20kb_chemistry2_12072020/HG005/HG005.GRCh38.pbsv.vcf.gz,GRCh38
PACBIO,PacBio,ChineseTrio,HG005,deepvariant,12072020,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/PacBio_CCS_15kb_20kb_chemistry2_12072020/HG005/HG005.hs37d5.deepvariant.vcf.gz,GRCh37
PACBIO,PacBio,ChineseTrio,HG005,GATK,12072020,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/PacBio_CCS_15kb_20kb_chemistry2_12072020/HG005/HG005.hs37d5.gatk_hc.vcf.gz,GRCh37
PACBIO,PacBio,ChineseTrio,HG005,pbsv,12072020,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/PacBio_CCS_15kb_20kb_chemistry2_12072020/HG005/HG005.hs37d5.pbsv.vcf.gz,GRCh37
PACBIO,PacBio,ChineseTrio,HG006,deepvariant,12072020,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/PacBio_CCS_15kb_20kb_chemistry2_12072020/HG006/HG006.GRCh38.deepvariant.vcf.gz,GRCh38
PACBIO,PacBio,ChineseTrio,HG006,deepvariant,12072020,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/PacBio_CCS_15kb_20kb_chemistry2_12072020/HG006/HG006.hs37d5.deepvariant.vcf.gz,GRCh37
PACBIO,PacBio,ChineseTrio,HG007,deepvariant,12072020,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/PacBio_CCS_15kb_20kb_chemistry2_12072020/HG007/HG007.GRCh38.deepvariant.vcf.gz,GRCh38
PACBIO,PacBio,ChineseTrio,HG007,deepvariant,12072020,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/PacBio_CCS_15kb_20kb_chemistry2_12072020/HG007/HG007.hs37d5.deepvariant.vcf.gz,GRCh37
PACBIO,PacBio,ChineseTrio,HG006,deepvariant,08282020,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/PacBio_deepvariant_gatk_pbsv_08282020/HG006/HG006.GRCh38.deepvariant.vcf.gz,GRCh38
PACBIO,PacBio,ChineseTrio,HG006,GATK,08282020,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/PacBio_deepvariant_gatk_pbsv_08282020/HG006/HG006.GRCh38.gatk_hc.vcf.gz,GRCh38
PACBIO,PacBio,ChineseTrio,HG006,pbsv,08282020,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/PacBio_deepvariant_gatk_pbsv_08282020/HG006/HG006.GRCh38.pbsv.vcf.gz,GRCh38
PACBIO,PacBio,ChineseTrio,HG006,deepvariant,08282020,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/PacBio_deepvariant_gatk_pbsv_08282020/HG006/HG006.hs37d5.deepvariant.vcf.gz,GRCh37
PACBIO,PacBio,ChineseTrio,HG006,GATK,08282020,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/PacBio_deepvariant_gatk_pbsv_08282020/HG006/HG006.hs37d5.gatk_hc.vcf.gz,GRCh37
PACBIO,PacBio,ChineseTrio,HG006,pbsv,08282020,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/PacBio_deepvariant_gatk_pbsv_08282020/HG006/HG006.hs37d5.pbsv.vcf.gz,GRCh37
PACBIO,PacBio,ChineseTrio,HG007,deepvariant,08282020,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/PacBio_deepvariant_gatk_pbsv_08282020/HG007/HG007.GRCh38.deepvariant.vcf.gz,GRCh38
PACBIO,PacBio,ChineseTrio,HG007,GATK,08282020,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/PacBio_deepvariant_gatk_pbsv_08282020/HG007/HG007.GRCh38.gatk_hc.vcf.gz,GRCh38
PACBIO,PacBio,ChineseTrio,HG007,pbsv,08282020,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/PacBio_deepvariant_gatk_pbsv_08282020/HG007/HG007.GRCh38.pbsv.vcf.gz,GRCh38
PACBIO,PacBio,ChineseTrio,HG007,deepvariant,08282020,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/PacBio_deepvariant_gatk_pbsv_08282020/HG007/HG007.hs37d5.deepvariant.vcf.gz,GRCh37
PACBIO,PacBio,ChineseTrio,HG007,GATK,08282020,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/PacBio_deepvariant_gatk_pbsv_08282020/HG007/HG007.hs37d5.gatk_hc.vcf.gz,GRCh37
PACBIO,PacBio,ChineseTrio,HG007,pbsv,08282020,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/PacBio_deepvariant_gatk_pbsv_08282020/HG007/HG007.hs37d5.pbsv.vcf.gz,GRCh37
PACBIO,PacBio,ChineseTrio,HG005,pbsv,05212019,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/PacBio_pbsv_05212019/HG005_GRCh38.pbsv.vcf.gz,GRCh38
PACBIO,PacBio,ChineseTrio,HG005,pbsv,05212019,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/PacBio_pbsv_05212019/HG005_hs37d5.pbsv.vcf.gz,GRCh37
PACBIO,PacBio,ChineseTrio,HG005,pbsv,10072018,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/PacBio_pbsv_10072018/HG005+6+7_GRCh37_pbsv.vcf.gz,GRCh37
PACBIO,PacBio,ChineseTrio,HG005,pbsv,10072018,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/PacBio_pbsv_10072018/HG005+6+7_GRCh38_pbsv.vcf.gz,GRCh38
,RealTimeGenomics,ChineseTrio,,rtg,06062019,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/RTG_RTGJointTrio_06062019/GRCh37/family.merged.vcf.gz,GRCh37
,RealTimeGenomics,ChineseTrio,,rtg,06062019,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/RTG_RTGJointTrio_06062019/GRCh38/family.merged.avr_0.1.vcf.gz,GRCh38
10XGenomics,10XGenomics,NA12878,HG001,LongRanger,06202016,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/10Xgenomics_ChromiumGenome_LongRanger2.0_06202016/NA12878_GRCh37.vcf.gz,GRCh37
10XGenomics,10XGenomics,NA12878,HG001,LongRanger,06202016,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/10Xgenomics_ChromiumGenome_LongRanger2.0_06202016/NA12878_GRCh38.vcf.gz,GRCh38
10XGenomics,10XGenomics,NA12878,HG001,LongRanger,09302016,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/10Xgenomics_ChromiumGenome_LongRanger2.1_09302016/NA12878_GRCh38/NA12878_GRCh38_deletions.vcf.gz,GRCh38
10XGenomics,10XGenomics,NA12878,HG001,LongRanger,09302016,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/10Xgenomics_ChromiumGenome_LongRanger2.1_09302016/NA12878_GRCh38/NA12878_GRCh38_large_svs.vcf.gz,GRCh38
10XGenomics,10XGenomics,NA12878,HG001,LongRanger,09302016,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/10Xgenomics_ChromiumGenome_LongRanger2.1_09302016/NA12878_GRCh38/NA12878_GRCh38_phased_variants.vcf.gz,GRCh38
10XGenomics,10XGenomics,NA12878,HG001,LongRanger,09302016,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/10Xgenomics_ChromiumGenome_LongRanger2.1_09302016/NA12878_hg19/NA12878_hg19_deletions.vcf.gz,GRCh37
10XGenomics,10XGenomics,NA12878,HG001,LongRanger,09302016,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/10Xgenomics_ChromiumGenome_LongRanger2.1_09302016/NA12878_hg19/NA12878_hg19_large_svs.vcf.gz,GRCh37
10XGenomics,10XGenomics,NA12878,HG001,LongRanger,09302016,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/10Xgenomics_ChromiumGenome_LongRanger2.1_09302016/NA12878_hg19/NA12878_hg19_phased_variants.vcf.gz,GRCh37
10XGenomics,10XGenomics,NA12878,HG001,,08142015,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/10XGenomics_calls_08142015/NA12878_phased_variants.vcf.gz,
ILLUMINA,BilkentUni,NA12878,HG001,tardis,012120,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/BilkentUni_IlluminaHiSeq_TARDIS_mrCaNaVar_01102020/HG001.hg37.300x.bam.bilkentuniv.012120.tardis.vcf.gz,
ILLUMINA,BilkentUni,NA12878,HG001,tardis,012120,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/BilkentUni_IlluminaHiSeq_TARDIS_mrCaNaVar_01102020/HG001.hg38.300x.bam.bilkentuniv.012120.tardis.vcf.gz,GRCh38
ILLUMINA,CLCBIO,NA12878,HG001,,10012015,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/CLCBIO_Illumina300X_callsets_10012015/U0a_CGATGT_L001_R1_001_paired_Reads_locally_realigned_InDel.vcf,
ILLUMINA,CLCBIO,NA12878,HG001,,10012015,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/CLCBIO_Illumina300X_callsets_10012015/U0a_CGATGT_L001_R1_001_paired_Reads_locally_realigned_Variants.vcf,
ILLUMINA,CLCBIO,NA12878,HG001,,10012015,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/CLCBIO_Illumina300X_callsets_10012015/U5c_CCGTCC_L001_R1_001_paired_Reads_locally_realigned_InDel.vcf,
ILLUMINA,CLCBIO,NA12878,HG001,,10012015,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/CLCBIO_Illumina300X_callsets_10012015/U5c_CCGTCC_L001_R1_001_paired_Reads_locally_realigned_Variants.vcf,
CompleteGenomics,CompleteGenomics,NA12878,HG001,CGAtools,06122015,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/CompleteGenomics_newLFR_CGAtools_06122015/vcfBeta-GS000039392-ASM-NA12878_WellCount.vcf,
CompleteGenomics,CompleteGenomics,NA12878,HG001,CGAtools,06122015,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/CompleteGenomics_newLFR_CGAtools_06122015/vcfBeta-GS000039396-ASM-NA12878_WellCount.vcf,
CompleteGenomics,CompleteGenomics,NA12878,HG001,CGAtools,06122015,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/CompleteGenomics_newLFR_CGAtools_06122015/vcfBeta-GS000039473-ASM-NA12878_WellCount.vcf,
,NIST,NA12878,HG001,,12172013,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/GARVAN_snps_indels_12172013/project.NIST.hc.snps.indels.vcf,
ILLUMINA,PlatinumGenomes,NA12878,HG001,,09162015,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/Illumina_PlatinumGenomes_NA12877_NA12878_09162015/hg19/8.0.1/NA12877/NA12877.vcf.gz,GRCh37
ILLUMINA,PlatinumGenomes,NA12878,HG001,,09162015,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/Illumina_PlatinumGenomes_NA12877_NA12878_09162015/hg19/8.0.1/NA12878/NA12878.vcf.gz,GRCh37
ILLUMINA,PlatinumGenomes,NA12878,HG001,freebayes,09162015,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/Illumina_PlatinumGenomes_NA12877_NA12878_09162015/hg19/older_releases/IlluminaPlatinumGenomes_v6.0/individual_callsets/bwa_freebayes.vcf.gz,GRCh37
ILLUMINA,PlatinumGenomes,NA12878,HG001,GATK,09162015,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/Illumina_PlatinumGenomes_NA12877_NA12878_09162015/hg19/older_releases/IlluminaPlatinumGenomes_v6.0/individual_callsets/bwa_gatk.vcf.gz,GRCh37
ILLUMINA,PlatinumGenomes,NA12878,HG001,,09162015,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/Illumina_PlatinumGenomes_NA12877_NA12878_09162015/hg19/older_releases/IlluminaPlatinumGenomes_v6.0/individual_callsets/cgi.vcf.gz,GRCh37
ILLUMINA,PlatinumGenomes,NA12878,HG001,,09162015,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/Illumina_PlatinumGenomes_NA12877_NA12878_09162015/hg19/older_releases/IlluminaPlatinumGenomes_v6.0/individual_callsets/cortex.vcf.gz,GRCh37
ILLUMINA,PlatinumGenomes,NA12878,HG001,,09162015,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/Illumina_PlatinumGenomes_NA12877_NA12878_09162015/hg19/older_releases/IlluminaPlatinumGenomes_v6.0/individual_callsets/isaac.vcf.gz,GRCh37
ILLUMINA,PlatinumGenomes,NA12878,HG001,,09162015,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/Illumina_PlatinumGenomes_NA12877_NA12878_09162015/hg19/older_releases/IlluminaPlatinumGenomes_v6.0/merged_platinum/NA12877.vcf.gz,GRCh37
ILLUMINA,PlatinumGenomes,NA12878,HG001,,09162015,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/Illumina_PlatinumGenomes_NA12877_NA12878_09162015/hg19/older_releases/IlluminaPlatinumGenomes_v6.0/merged_platinum/NA12878.vcf.gz,GRCh37
ILLUMINA,PlatinumGenomes,NA12878,HG001,freebayes,09162015,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/Illumina_PlatinumGenomes_NA12877_NA12878_09162015/hg19/older_releases/IlluminaPlatinumGenomes_v7.0/individual_callsets/bwa_freebayes.vcf.gz,GRCh37
ILLUMINA,PlatinumGenomes,NA12878,HG001,GATK,09162015,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/Illumina_PlatinumGenomes_NA12877_NA12878_09162015/hg19/older_releases/IlluminaPlatinumGenomes_v7.0/individual_callsets/bwa_gatk3.vcf.gz,GRCh37
ILLUMINA,PlatinumGenomes,NA12878,HG001,,09162015,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/Illumina_PlatinumGenomes_NA12877_NA12878_09162015/hg19/older_releases/IlluminaPlatinumGenomes_v7.0/individual_callsets/bwa_platypus.vcf.gz,GRCh37
ILLUMINA,PlatinumGenomes,NA12878,HG001,,09162015,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/Illumina_PlatinumGenomes_NA12877_NA12878_09162015/hg19/older_releases/IlluminaPlatinumGenomes_v7.0/individual_callsets/cgi.vcf.gz,GRCh37
ILLUMINA,PlatinumGenomes,NA12878,HG001,,09162015,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/Illumina_PlatinumGenomes_NA12877_NA12878_09162015/hg19/older_releases/IlluminaPlatinumGenomes_v7.0/individual_callsets/cortex.vcf.gz,GRCh37
ILLUMINA,PlatinumGenomes,NA12878,HG001,,09162015,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/Illumina_PlatinumGenomes_NA12877_NA12878_09162015/hg19/older_releases/IlluminaPlatinumGenomes_v7.0/individual_callsets/isaac2.vcf.gz,GRCh37
ILLUMINA,PlatinumGenomes,NA12878,HG001,,09162015,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/Illumina_PlatinumGenomes_NA12877_NA12878_09162015/hg19/older_releases/IlluminaPlatinumGenomes_v7.0/merged_platinum/NA12877.vcf.gz,GRCh37
ILLUMINA,PlatinumGenomes,NA12878,HG001,,09162015,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/Illumina_PlatinumGenomes_NA12877_NA12878_09162015/hg19/older_releases/IlluminaPlatinumGenomes_v7.0/merged_platinum/NA12878.vcf.gz,GRCh37
ILLUMINA,PlatinumGenomes,NA12878,HG001,,09162015,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/Illumina_PlatinumGenomes_NA12877_NA12878_09162015/hg38/2.0.1/NA12877/NA12877.vcf.gz,GRCh38
ILLUMINA,PlatinumGenomes,NA12878,HG001,,09162015,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/Illumina_PlatinumGenomes_NA12877_NA12878_09162015/hg38/2.0.1/NA12878/NA12878.vcf.gz,GRCh38
IonTorrent,NIST,NA12878,HG001,TVC,04302015,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/IonTorrent_TVC_04302015/TSVC_variants_NISTv2.19ashotspot.vcf,
IonTorrent,,NA12878,HG001,TVC,04302015,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/IonTorrent_TVC_04302015/TSVC_variants.vcf,
IonTorrent,,NA12878,HG001,TVC,06302015,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/IonTorrent_TVC_06302015/TSVC_variants_defaultlowsetting.vcf,
IonTorrent,,NA12878,HG001,TVC,06302015,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/IonTorrent_TVC_06302015/TSVC_variants_snpminorallelefreq0.2.vcf,
,Leicester,NA12878,HG001,GangSTR,05182022,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/Leicester_HipSTR_GangSTR_05182022/GangSTR/NA12878_100x.vcf.gz,
,Leicester,NA12878,HG001,GangSTR,05182022,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/Leicester_HipSTR_GangSTR_05182022/GangSTR/NA12878_30x.vcf.gz,
,Leicester,NA12878,HG001,HipSTR,05182022,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/Leicester_HipSTR_GangSTR_05182022/HipSTR/NA12878_Chinese_trio_100x.vcf.gz,
,Leicester,NA12878,HG001,HipSTR,05182022,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/Leicester_HipSTR_GangSTR_05182022/HipSTR/NA12878_Chinese_trio_30x.vcf.gz,
PACBIO,PacBio,NA12878,HG001,,07202017,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/MPG_WhatsHap_phasing_07202017/NA12878.whatshap.strandseq-pacbio-phasing.2017-07-19.vcf.gz,
PACBIO,PacBio,NA12878,HG001,deepvariant,042021,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/PacBio_CCS_15kb_20kb_chemistry2_042021/HG001.GRCh38.deepvariant.vcf.gz,GRCh38
PACBIO,PacBio,NA12878,HG001,GATK,042021,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/PacBio_CCS_15kb_20kb_chemistry2_042021/HG001.GRCh38.gatkhc.vcf.gz,GRCh38
PACBIO,PacBio,NA12878,HG001,pbsv,042021,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/PacBio_CCS_15kb_20kb_chemistry2_042021/HG001.GRCh38.pbsv.vcf.gz,GRCh38
PACBIO,PacBio,NA12878,HG001,deepvariant,042021,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/PacBio_CCS_15kb_20kb_chemistry2_042021/HG001.hs37d5.deepvariant.vcf.gz,GRCh37
PACBIO,PacBio,NA12878,HG001,GATK,042021,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/PacBio_CCS_15kb_20kb_chemistry2_042021/HG001.hs37d5.gatkhc.vcf.gz,GRCh37
PACBIO,PacBio,NA12878,HG001,pbsv,042021,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/PacBio_CCS_15kb_20kb_chemistry2_042021/HG001.hs37d5.pbsv.vcf.gz,GRCh37
PACBIO,PacBio,NA12878,HG001,pbsv,05212019,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/PacBio_pbsv_05212019/HG001_GRCh38.pbsv.vcf.gz,GRCh38
PACBIO,PacBio,NA12878,HG001,pbsv,05212019,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/PacBio_pbsv_05212019/HG001_hs37d5.pbsv.vcf.gz,GRCh37
ILLUMINA,RealTimeGenomics,NA12878,HG001,rtg,05122016,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/RTG_Illumina_Segregation_Phasing_05122016/sp_v37.7.0.annotated.vcf.gz,
ILLUMINA,RealTimeGenomics,NA12878,HG001,rtg,05122016,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/RTG_Illumina_Segregation_Phasing_05122016/sp_v37.7.0.NA12877.vcf.gz,
ILLUMINA,RealTimeGenomics,NA12878,HG001,rtg,05122016,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/RTG_Illumina_Segregation_Phasing_05122016/sp_v37.7.0.NA12878.vcf.gz,
ILLUMINA,RealTimeGenomics,NA12878,HG001,rtg,05122016,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/RTG_Illumina_Segregation_Phasing_05122016/sp_v38.1.0.annotated.vcf.gz,
ILLUMINA,RealTimeGenomics,NA12878,HG001,rtg,05122016,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/RTG_Illumina_Segregation_Phasing_05122016/sp_v38.1.0.NA12877.vcf.gz,
ILLUMINA,RealTimeGenomics,NA12878,HG001,rtg,05122016,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/RTG_Illumina_Segregation_Phasing_05122016/sp_v38.1.0.NA12878.vcf.gz,
ILLUMINA,RealTimeGenomics,NA12878,HG001,rtg,01132014,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/RTG_small_variants_01132014/cohort-illumina-wgs.vcf.gz,
