giab_id_cdk,biosample,trio,dna_id,ref_genome,snps,indels,phased_genotypes,ftp_vcf_file
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass/HG002_Krunch_all_refalt_head.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (21/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_09302016/NA24143_GRCh38/NA24143_GRCh38_large_svs.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,976,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05092017/HG2_pseudohap2.2.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1398,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG004_pass/HG4_p_and_a_ctg.l100c500.no_ns_refalt_head.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/PacBio_pbsv_05052017/hg38.HG004.pbsv.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG003_pass/HG003.svaba.germline.indelgt19.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,6924,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG003_pass/HG003_NIST_150bp_50x_fermikit.sv.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,7172,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/BU_GRCh38_SVs_06252018/ajtrio.lumpy.svtyper.HG002.md.sorted.recal.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1993,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/GRCh38/HG2_IFid_mega_0318.l100c500.no_ns.vcf.gz
HG005,SAMN03283350,HAN_CHINESE,NA24631,NA,3601769,22041,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_45x_bams_vcfs_PerFlowCell/150430_HG005_Homogeneity_03_FCA-22320298/150430_HG005_Homogeneity_FCA_Combined-23163180/150430-HG005-Homogeneity-FCA-Combined_S1.vcf
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GRCh37/NA24385_LongRanger_large_svs.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1241,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/hs37d5/HG2_ORod_PBBio_0417.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,NA,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass/HG002.140528_D00360_0018_AH8VC6ADXX.realigned.recalibrated.breakseq_decomposed_norm.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,148,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/SpiralBGA_v0.6_TruvariBench/sequence_comparison/fp_ins_TR.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass/NA24385_hg19_10x_allSV_pass_refalt_head.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,291,10444,1.53 (506499/331306),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GRCh38/NA24149.phased_variants.reformatted.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,6.71 (1858/277),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG004_pass/HG004.140818_D00360_0046_AHA5R5ADXX.realigned.recalibrated.breakseq.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,303,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_12062017/HG3_DISCOVAR250bp.min500.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1221,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG002_pass/HG2_PBcR_MHAP.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,3846,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/inputvcfswithIDs_170509/HG002_150bp_50x_fermikit.sv_withID_gt19bp.sort.vcf.gz
Not Available,Not Available,Not Available,Not Available,GRCh38,113,21443,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/PacBio_CCS_15kb_20kb_chemistry2_12072020/HG005/HG005.GRCh38.pbsv.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,25972,5,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/Nebraska_NA12878_HG001_TruSeq_Exome/NIST-hg001-7001-b-gatk-haplotype.vcf
Not Available,Not Available,Not Available,Not Available,NA,20348,97,1.27 (11394/8954),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG002_pass/HG002-NA24385-50x.union_170414.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1841,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_12062017/HG2_10X_PacBio_hap2.l100c500.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/BoutrosLab-SV_curation_GIABv0.6/delly_GIABv0.6/truvari_delly/fp.vcf
Not Available,Not Available,Not Available,Not Available,NA,0,207,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/SpiralBGA_v0.6_TruvariBench/loose_comparison/fp_del_TR.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,6987,1.77 (56595/32052),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/Leicester_HipSTR_GangSTR_05182022/GangSTR/HG007_100x.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1556,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/GRCh38/HG2_IFid_pseu2.1_0118.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1144,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG003_pass/HG3_PBcR_MHAP.l100c500.no_ns_refalt_head.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,1.51 (589/390),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG004_pass/HG004.140818_D00360_0047_BHA66FADXX.realigned.recalibrated.delly.noLowQual.noIMPRECISE_withID_gt19bp.sort.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,998,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05092017/HG2_pseudohap2.1.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,51178,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/Preliminary_Integrations_v0.4.0/svviz2_genotyping/union_170509_refalt.2.2.2.clustered.simpleINFO.techcounts.2techor5caller.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1054,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG003_pass/HG003.140701_D00360_0032_AHA0KGADXX.realigned.recalibrated.manta.diploidSV.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,1.76 (3102/1761),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/BINA_MetaSV_09172015/HG003/variants.vcf.gz
HG005,SAMN03283350,HAN_CHINESE,NA24631,NA,0,15181,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamplessubmissions/ADF1EDBC-1463-482D-808E-C7EBED5C1161--WUSTL_Variant_Calls/HG005/calls//HG005.hifiasm_mat.sniffles.vcf
HG002,SAMN03283347,ASHKENAZI_JEWISH,NA24385,NA,0,8,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamplessubmissions/B581EBA7-8BDE-4C7C-9DEA-78B99A051155--Yale_HPP_Year1_Variant_Calls/HG002//HG002.GRCh38_no_alt.sniffles.vcf.gz
HG005,SAMN03283350,HAN_CHINESE,NA24631,NA,126,21247,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamplessubmissions/ADF1EDBC-1463-482D-808E-C7EBED5C1161--WUSTL_Variant_Calls/HG005/calls//HG005.hifiasm_mat.pbsv.vcf
HG002,SAMN03283347,ASHKENAZI_JEWISH,NA24385,NA,0,0,- (3164/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamplesNHGRI_UCSC_panel/HG002/hpp_HG002_NA24385_son_v1/10XG/giab_chromium_data/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018_high_coverage_bams//NA24385.GRCh38.dels.vcf.gz
HG005,SAMN03283350,HAN_CHINESE,NA24631,NA,3630005,8,0.43 (1527286/3511402),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamplessubmissions/B581EBA7-8BDE-4C7C-9DEA-78B99A051155--Yale_HPP_Year1_Variant_Calls/HG005//HG005.CHM13Y_EBV.pav.vcf.gz
HG002,SAMN03283347,ASHKENAZI_JEWISH,NA24385,NA,0,0,- (33/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamplesNHGRI_UCSC_panel/HG002/hpp_HG002_NA24385_son_v1/10XG/giab_chromium_data/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018_high_coverage_bams//NA24385.GRCh38.large_svs.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,218,8967,1.39 (235368/169908),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GRCh37/NA24385.phased_variants.reformatted.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG004_pass/HG004.svaba.germline.all_refalt_head.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (20/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GRCh37/NA24694_LongRanger_large_svs.vcf.gz
Not Available,Not Available,Not Available,Not Available,hs37d5,3797114,12037,1.69 (2887312/1708205),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/PacBio_CCS_15kb_20kb_chemistry2_042021/HG001.hs37d5.gatkhc.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,3897056,10968,1.60 (2911781/1821381),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GRCh38/NA24143.GRCh38.phased_variants.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,3821,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/Preliminary_Integrations_v0.4.0/svviz2_genotyping/union_170509_refalt.2.2.2.clustered.simpleINFO.techcounts.2techor5caller.delgt299.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,NA,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG004_pass/all_reads.fa.giab_h004_ngmlr-0.2.3_mapped.bam.sniffles1kb_auto_noalts_refalt_head.vcf.gz
HG005,SAMN03283350,HAN_CHINESE,NA24631,NA,0,0,12.25 (49/4),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_45x_bams_vcfs_PerFlowCell/150420_HG005_Homogeneity_01_Combined-23772816/150420-HG005-Homogeneity-01-Combined_S1.CNV.vcf
Not Available,Not Available,Not Available,Not Available,NA,NA,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG003_pass/all_reads.fa.giab_h003_ngmlr-0.2.3_mapped.bam.sniffles1kb_auto_noalts_decomposed_norm.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,428,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_12062017/HG2_DISCOVAR250bp.min500.l100c500.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1027,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_12062017/HG3_Dovetail_DISCOVAR.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,35309,4,1.55 (21439/13870),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/IonTorrent_TVC_06302015/TSVC_variants_snpminorallelefreq0.2.vcf
Not Available,Not Available,Not Available,Not Available,NA,NA,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass/HG002.140528_D00360_0018_AH8VC6ADXX.realigned.recalibrated.lumpy_refalt_head.vcf.gz
HG005,SAMN03283350,HAN_CHINESE,NA24631,NA,0,0,16.80 (84/5),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_45x_bams_vcfs_PerFlowCell/150506_HG005_Homogeneity_04_FCA-22365346/150506_HG005_Homogeneity_FCB_Combined-23213657/150506-HG005-Homogeneity-FCB-Combined_S1.CNV.vcf
Not Available,Not Available,Not Available,Not Available,NA,48061,146,1.51 (28937/19124),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/IonTorrent_TVC_04302015/TSVC_variants_NISTv2.19ashotspot.vcf
Not Available,Not Available,Not Available,Not Available,NA,107,2358,- (107/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG003_pass/HG003_250bp_fermikit.raw_min20bp.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,3454689,14413,2.09 (3240785/1550519),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_v4.2_SmallVariantDraftBenchmark_07092020/HG004_GRCh38_1_22_v4.2_benchmark.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,25105,0,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG004_pass/HG004_Krunch_all_refalt_head.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,29607,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass/hg002.Assemblytics_structural_variants.sorted_withID_gt19bp.sort.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,3581839,1951,1.36 (2237671/1640022),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/NA12878/analysis/NIST_union_callsets_06172013/NISTIntegratedCalls_14datasets_131103_allcall_UGHapMerge_HetHomVarAll_VQSRv2.18_all.primitives.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (21/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_06202017/GM24631_ChineseTrioSon_GRCh38/GM24631_ChineseTrioSon_GRCh38_large_svs.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,30534,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG003_pass/HG003.HySA.build37_decomposed_norm.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass/hg19.HG002.pbsv_refalt_head.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,1925,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/inputvcfswithIDs_170509/HG004_Ill_Spiral_run06variants_svs_pass_withID_gt19bp.sort.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (5707/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG004_pass/HG004_AJ_tardis.filtered.noINV_withID_gt19bp.sort.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,NA,43138,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/Leicester_HipSTR_GangSTR_05182022/GangSTR/Ash_trio_gangstr_100x_.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,21206,170,2.09 (20425/9751),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_HG002_medical_genes_benchmark_v0.02/GRCh37/HG002_GRCh37_difficult_medical_gene_smallvar_benchmark_v0.02.03.vcf.gz
HG005,SAMN03283350,HAN_CHINESE,NA24631,NA,0,0,12.50 (50/4),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_45x_bams_vcfs_PerFlowCell/150506_HG005_Homogeneity_04_FCB-22365345/150506_HG005_Homogeneity_FCB_Combined-23216658/150506-HG005-Homogeneity-FCB-Combined_S1.CNV.vcf
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (3757/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GRCh37/NA24695_LongRanger_sv_deletions.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1257,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG003_pass/HG3_Dovetail_Falcon.l100c500.no_ns_refalt_head.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,2918,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NCBI_BreakScan_12072017_v1.1/breakscan_v1.1_SVs_deletions.vcf
HG005,SAMN03283350,HAN_CHINESE,NA24631,NA,3585825,20831,2057,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_45x_bams_vcfs_PerFlowCell/150506_HG005_Homogeneity_04_FCB-22365345/150506_HG005_Homogeneity_FCB_Combined-23216658/150506-HG005-Homogeneity-FCB-Combined_S1.genome.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,1.66 (156/94),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_HG002_medical_genes_SV_benchmark_v0.01/HG002_GRCh38_difficult_medical_gene_SV_benchmark_v0.01.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,2327,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/GRCh38/HG2_Dove_Falc_0417.l100c500.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,NA,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/inputvcfswithIDs_170509/BCM_PacBio_PBHoney_Sep.8.2016_Filt_del_withID_gt19bp.sort.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,110,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG003_pass/HG3_DISCOVAR250bp.min500.l100c500.no_ns_refalt_head.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,1039,0,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG004_pass/HG4_Dovetail_MHAP.l100c500.no_ns.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (3027/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_06202017/GM24695_ChineseTrioMother_hg19/GM24695_ChineseTrioMother_hg19_deletions.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,7088,NA,NA,https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG004_pass/HG004_NIST_150bp_50x_fermikit.sv.vcf.gz
Not Available,Not Available,Not Available,Not Available,NA,0,0,- (0/0),https://ftp-trace.ncbi.nlm.nih.gov/ReferenceSamples/giab/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass/Parliament.HG002.pacbioonly_withID_gt19bp.sort.vcf.gz
